Date,Serial,Model,PartNumber,Status,Red Led X Status,Red Led X Time
12/12/2022,AL47272463-CKMX215225000037-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000038-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000039-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000040-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000041-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000042-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000043-AAB-A.02,Switchback,47272463+C,True,True,0.739900
13/12/2022,AL47272463-CKMX215225000044-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000044-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000045-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000045-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000046-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000047-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000048-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000049-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000050-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000051-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000052-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000053-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000054-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000054-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000054-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000055-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000055-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000055-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000056-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000057-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000058-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000059-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000060-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000061-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000062-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000062-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000063-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000064-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000064-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000065-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000066-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000066-AAB-A.02,Switchback,,False,,
13/12/2022,AL47272463-CKMX215225000067-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000067-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000069-AAB-A.02,Switchback,47272463+C,True,True,0.739900
13/12/2022,AL47272463-CKMX215225000070-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000070-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000071-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000072-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000073-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000074-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000075-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000076-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000078-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000079-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000080-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000081-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000082-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000083-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000084-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000084-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000084-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000085-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000085-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000086-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000087-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000088-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000089-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000090-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000091-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000092-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000094-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000095-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000096-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000096-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000096-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000097-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000098-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000099-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000099-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000100-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000101-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000102-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000103-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000104-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000105-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000106-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000106-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000107-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000107-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000108-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000109-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000110-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000111-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000111-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000111-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000113-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000114-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000116-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000117-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000117-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000117-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000118-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000119-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000120-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000121-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000122-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000123-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000124-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000125-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000126-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000126-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000127-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000127-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000128-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000129-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000129-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000129-AAB-A.02,Switchback,47272463+C,False,,
12/12/2022,AL47272463-CKMX215225000130-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000130-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000131-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000132-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000133-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000134-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000134-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000135-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000137-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000138-AAB-A.02,Switchback,47272463+C,True,True,0.739900
13/12/2022,AL47272463-CKMX215225000141-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000142-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000143-AAB-A.02,Switchback,47272463+C,False,,
13/12/2022,AL47272463-CKMX215225000143-AAB-A.02,Switchback,47272463+C,True,True,0.739900
13/12/2022,AL47272463-CKMX215225000144-AAB-A.02,Switchback,47272463+C,True,True,0.739900
13/12/2022,AL47272463-CKMX215225000145-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000146-AAB-A.02,Switchback,47272463+C,True,True,0.739900
13/12/2022,AL47272463-CKMX215225000147-AAB-A.02,Switchback,47272463+C,False,,
13/12/2022,AL47272463-CKMX215225000147-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000147-AAB-A.02,Switchback,47272463+C,False,,
13/12/2022,AL47272463-CKMX215225000148-AAB-A.02,Switchback,47272463+C,True,True,0.739900
13/12/2022,AL47272463-CKMX215225000149-AAB-A.02,Switchback,47272463+C,False,,
13/12/2022,AL47272463-CKMX215225000149-AAB-A.02,Switchback,47272463+C,True,True,0.739900
12/12/2022,AL47272463-CKMX215225000150-AAB-A.02,Switchback,,False,,
12/12/2022,AL47272463-CKMX215225000150-AAB-A.02,Switchback,47272463+C,True,True,0.739900
13/12/2022,AL47272463-CKMX215225000151-AAB-A.02,Switchback,,False,,
13/12/2022,AL47272463-CKMX215225000151-AAB-A.02,Switchback,47272463+C,False,,
13/12/2022,AL47272463-CKMX215225000151-AAB-A.02,Switchback,,False,,
13/12/2022,AL47272463-CKMX215225000151-AAB-A.02,Switchback,,False,,
19/12/2022,AL47272463-CKMX215225000151-AAB-A.02,Switchback,,False,,
14/12/2022,AL47272463-CKMX215225000152-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000154-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000155-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000156-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000157-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000158-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000159-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000160-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000161-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000161-AAB-A.02,Switchback,,False,,
14/12/2022,AL47272463-CKMX215225000162-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000163-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000163-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000164-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000166-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000167-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000168-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000169-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000170-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000171-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000172-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000173-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000174-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000175-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000177-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000178-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000179-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000181-AAB-A.02,Switchback,47272463+C,False,True,0.739900
14/12/2022,AL47272463-CKMX215225000181-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000182-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000183-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000183-AAB-A.02,Switchback,,False,,
14/12/2022,AL47272463-CKMX215225000184-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000185-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000186-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000187-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000190-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000191-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000192-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000193-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000194-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000195-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000196-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000197-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000197-AAB-A.02,Switchback,,False,,
14/12/2022,AL47272463-CKMX215225000198-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000199-AAB-A.02,Switchback,47272463+C,True,True,0.739900
15/12/2022,AL47272463-CKMX215225000200-AAB-A.02,Switchback,,False,,
14/12/2022,AL47272463-CKMX215225000200-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000201-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000202-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000203-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000204-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000204-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000205-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000206-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000207-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000208-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000208-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000209-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000210-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000210-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000211-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000212-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000212-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000213-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000214-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000215-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000216-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000216-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000216-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000217-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000218-AAB-A.02,Switchback,47272463+C,False,True,0.739900
14/12/2022,AL47272463-CKMX215225000218-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000218-AAB-A.02,Switchback,,False,,
14/12/2022,AL47272463-CKMX215225000219-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000220-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000221-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000221-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000223-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000224-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000224-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000224-AAB-A.02,Switchback,,False,,
14/12/2022,AL47272463-CKMX215225000225-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000225-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000226-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000227-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000228-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000229-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000230-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000231-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000232-AAB-A.02,Switchback,47272463+C,False,,
14/12/2022,AL47272463-CKMX215225000232-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000233-AAB-A.02,Switchback,47272463+C,True,True,0.739900
15/12/2022,AL47272463-CKMX215225000250-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000255-AAB-A.02,Switchback,47272463+C,True,True,0.739900
14/12/2022,AL47272463-CKMX215225000256-AAB-A.02,Switchback,47272463+C,True,True,0.739900
